EP, 06, 2022071218,   , BEST,   0, 105N,  910W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071300,   , BEST,   0, 105N,  914W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071306,   , BEST,   0, 105N,  925W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071312,   , BEST,   0, 105N,  935W,  20, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,    ,   0,   0, GENESIS009,  ,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071318,   , BEST,   0, 105N,  945W,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, SPAWNINVEST, ep792022 to ep962022, 
EP, 06, 2022071400,   , BEST,   0, 105N,  955W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  90,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071406,   , BEST,   0, 105N,  966W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071412,   , BEST,   0, 106N,  979W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071418,   , BEST,   0, 108N,  985W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  80,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071500,   , BEST,   0, 110N,  991W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  160,  80,  40,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071506,   , BEST,   0, 113N,  998W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  160,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, 
EP, 06, 2022071512,   , BEST,   0, 118N, 1005W,  30, 1007, TD,  34, NEQ,    0,    0,    0,    0, 1011,  160,  60,  40,   0,   E,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 009, TRANSITIONED, epA62022 to ep062022, 
