AL, 04, 1992081512, 82, BAMB,  48, 113N,  412W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081512, 82, BAMB,  72, 135N,  490W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 00, CARQ, -24,  97N,  210W,   0, 1009,   ,   0,    ,    0,    0,    0,    0, 1016,  150,  -9,   0,   0,    ,   0,    ,   0,   0,           , D, 
AL, 04, 1992081518, 00, CARQ, -12,  97N,  240W,  25, 1009,   ,   0,    ,    0,    0,    0,    0, 1016,  150,  -9,   0,   0,    ,   0,    , 270,  22,           , D, 
AL, 04, 1992081518, 00, CARQ,   0,  97N,  288W,  25, 1009,   ,   0,    ,    0,    0,    0,    0, 1016,  150,  -9,   0,   0,    ,   0,    , 270,  22,           , D, 
AL, 04, 1992081518, 11, XTRP,  12,  97N,  336W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 11, XTRP,  24,  97N,  384W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 11, XTRP,  36,  97N,  432W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 11, XTRP,  48,  97N,  480W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 11, XTRP,  72,  97N,  576W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 13, CLIP,  12,  98N,  333W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 13, CLIP,  24, 101N,  377W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 13, CLIP,  36, 107N,  420W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 13, CLIP,  48, 115N,  461W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 13, CLIP,  72, 134N,  531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 22, BAMD,  12,  98N,  322W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 22, BAMD,  24, 103N,  359W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 22, BAMD,  36, 113N,  397W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 22, BAMD,  48, 124N,  435W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 22, BAMD,  72, 146N,  512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 23, BAMM,  12,  99N,  315W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 23, BAMM,  24, 105N,  344W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 23, BAMM,  36, 115N,  377W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 23, BAMM,  48, 126N,  411W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 23, BAMM,  72, 149N,  483W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 24, BAMS,  12,  99N,  309W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 24, BAMS,  24, 107N,  332W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 24, BAMS,  36, 116N,  356W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 24, BAMS,  48, 125N,  384W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 24, BAMS,  72, 141N,  450W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 31, A90E,  12,  97N,  332W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 31, A90E,  24,  99N,  373W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 31, A90E,  36, 102N,  410W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 31, A90E,  48, 110N,  443W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 31, A90E,  72, 123N,  504W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 51, SHFR,  12,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 51, SHFR,  24,   0N,    0W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 51, SHFR,  36,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 51, SHFR,  48,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 51, SHFR,  72,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 59, SHIP,  12,   0N,    0W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 59, SHIP,  24,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 59, SHIP,  36,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 59, SHIP,  48,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 59, SHIP,  72,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 61, VBAR,  12, 100N,  329W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 61, VBAR,  24, 109N,  373W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081518, 61, VBAR,  36, 120N,  419W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
