AL, 06, 2023081600,   , BEST,   0, 111N,  345W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081606,   , BEST,   0, 111N,  350W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081612,   , BEST,   0, 111N,  355W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081618,   , BEST,   0, 111N,  360W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS018,  ,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081700,   , BEST,   0, 111N,  365W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081706,   , BEST,   0, 113N,  375W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081712,   , BEST,   0, 116N,  386W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081718,   , BEST,   0, 121N,  400W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081800,   , BEST,   0, 126N,  417W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  75,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081806,   , BEST,   0, 128N,  426W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081812,   , BEST,   0, 134N,  440W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081818,   , BEST,   0, 140N,  452W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081900,   , BEST,   0, 147N,  466W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081906,   , BEST,   0, 154N,  478W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081912,   , BEST,   0, 161N,  488W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  40,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, 
AL, 06, 2023081918,   , BEST,   0, 166N,  499W,  30, 1006, TD,  34, NEQ,    0,    0,    0,    0, 1010,  120,  40,  40,   0,   L,   0,    ,   0,   0,        SIX, S,  0,    ,    0,    0,    0,    0, genesis-num, 018, TRANSITIONED, alA92023 to al062023, 
