AL, 02, 2025062700,   , BEST,   0, 170N,  864W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS005,  ,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062706,   , BEST,   0, 174N,  878W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS005,  ,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062712,   , BEST,   0, 179N,  893W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS005,  ,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062718,   , BEST,   0, 183N,  905W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  160,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, SPAWNINVEST, al742025 to al912025, 
AL, 02, 2025062800,   , BEST,   0, 186N,  916W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  160,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062806,   , BEST,   0, 188N,  925W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  160,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062812,   , BEST,   0, 190N,  933W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,  160,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062818,   , BEST,   0, 192N,  939W,  25, 1011, TD,   0,    ,    0,    0,    0,    0, 1013,  140,  50,  35,   0,   L,   0,    ,   0,   0,        TWO, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, TRANSITIONED, alA12025 to al022025, 
AL, 02, 2025062900,   , BEST,   0, 195N,  947W,  25, 1011, TD,   0,    ,    0,    0,    0,    0, 1013,  140,  50,  35,   0,   L,   0,    ,   0,   0,        TWO, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062906,   , BEST,   0, 197N,  956W,  30, 1010, TD,   0,    ,    0,    0,    0,    0, 1013,  140,  50,  40,   0,   L,   0,    ,   0,   0,        TWO, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
AL, 02, 2025062912,   , BEST,   0, 201N,  960W,  35, 1008, TS,  34, NEQ,   30,    0,    0,    0, 1012,  100,  30,  45,   0,   L,   0,    ,   0,   0,      BARRY, S,  0,    ,    0,    0,    0,    0, genesis-num, 005, 
