AL, 08, 2022091800,   , BEST,   0, 223N,  445W,  15, 1017, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS026,  ,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091806,   , BEST,   0, 234N,  448W,  20, 1017, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS026,  ,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091812,   , BEST,   0, 248N,  451W,  20, 1017, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS026,  ,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091818,   , BEST,   0, 266N,  456W,  20, 1017, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS026,  ,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091900,   , BEST,   0, 278N,  460W,  25, 1015, LO,   0,    ,    0,    0,    0,    0, 1017,  130,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091906,   , BEST,   0, 284N,  462W,  25, 1014, LO,   0,    ,    0,    0,    0,    0, 1017,  130,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091912,   , BEST,   0, 287N,  463W,  25, 1014, LO,   0,    ,    0,    0,    0,    0, 1017,  130,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022091918,   , BEST,   0, 296N,  458W,  25, 1014, LO,   0,    ,    0,    0,    0,    0, 1017,  130,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022092000,   , BEST,   0, 304N,  458W,  25, 1014, LO,   0,    ,    0,    0,    0,    0, 1017,  130,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022092006,   , BEST,   0, 313N,  460W,  25, 1013, LO,   0,    ,    0,    0,    0,    0, 1017,  120,  50,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, 
AL, 08, 2022092012,   , BEST,   0, 322N,  460W,  30, 1013, LO,  34, NEQ,    0,    0,    0,    0, 1017,  110,  50,  40,   0,   L,   0,    ,   0,   0,      EIGHT, S,  0,    ,    0,    0,    0,    0, genesis-num, 026, TRANSITIONED, alA72022 to al082022, 
