AL, 09, 2023081912,   , BEST,   0, 235N,  781W,  15, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  150, 100,   0,   0,   L,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023081918,   , BEST,   0, 236N,  790W,  15, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  150, 100,   0,   0,   L,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082000,   , BEST,   0, 238N,  804W,  15, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  150, 100,   0,   0,   L,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082006,   , BEST,   0, 240N,  819W,  15, 1013, DB,   0,    ,    0,    0,    0,    0, 1014,  150, 100,   0,   0,   L,   0,    ,   0,   0, GENESIS019,  ,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082012,   , BEST,   0, 241N,  833W,  20, 1012, DB,   0,    ,    0,    0,    0,    0, 1014,  150,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, SPAWNINVEST, al722023 to al912023, 
AL, 09, 2023082018,   , BEST,   0, 244N,  845W,  20, 1012, DB,   0,    ,    0,    0,    0,    0, 1014,  150,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082100,   , BEST,   0, 246N,  857W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1012,  120,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082106,   , BEST,   0, 247N,  873W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  120,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082112,   , BEST,   0, 248N,  890W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1011,  120,  90,  35,   0,   L,   0,    ,   0,   0,       NINE, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, TRANSITIONED, alB12023 to al092023, 
AL, 09, 2023082118,   , BEST,   0, 250N,  908W,  30, 1008, TD,   0,    ,    0,    0,    0,    0, 1011,  120,  90,  40,   0,   L,   0,    ,   0,   0,       NINE, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
AL, 09, 2023082200,   , BEST,   0, 254N,  924W,  30, 1008, TD,  34, NEQ,    0,    0,    0,    0, 1011,  120,  90,  40,   0,   L,   0,    ,   0,   0,       NINE, S,  0,    ,    0,    0,    0,    0, genesis-num, 019, 
