AL, 05, 2022083012,   , BEST,   0, 378N,  496W,  20, 1020, DB,   0,    ,    0,    0,    0,    0, 1021,  150,  60,   0,   0,   L,   0,    ,   0,   0, GENESIS023,  ,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022083018,   , BEST,   0, 373N,  489W,  20, 1020, DB,   0,    ,    0,    0,    0,    0, 1021,  150,  60,   0,   0,   L,   0,    ,   0,   0, GENESIS023,  ,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022083100,   , BEST,   0, 370N,  480W,  20, 1020, DB,   0,    ,    0,    0,    0,    0, 1021,  150,  60,   0,   0,   L,   0,    ,   0,   0, GENESIS023,  ,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022083106,   , BEST,   0, 371N,  470W,  20, 1018, DB,   0,    ,    0,    0,    0,    0, 1020,  150,  60,   0,   0,   L,   0,    ,   0,   0, GENESIS023,  ,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022083112,   , BEST,   0, 375N,  466W,  25, 1016, DB,   0,    ,    0,    0,    0,    0, 1018,  150,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 023, SPAWNINVEST, al752022 to al932022, 
AL, 05, 2022083118,   , BEST,   0, 379N,  460W,  25, 1016, DB,   0,    ,    0,    0,    0,    0, 1018,  110,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022090100,   , BEST,   0, 380N,  454W,  25, 1014, DB,   0,    ,    0,    0,    0,    0, 1017,  110,  40,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 023, 
AL, 05, 2022090106,   , BEST,   0, 381N,  452W,  30, 1013, TD,  34, NEQ,    0,    0,    0,    0, 1017,  110,  40,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 023, TRANSITIONED, alB32022 to al052022, 
